"abbrev","category","term","p.value","adj.p.value","p.fdr"
"SOCm","P","Sugar7d",0.0582089795863963,0.0536329570590492,0.143453770014385
"SPA","TH","Sugar7d",0.981384173752034,0.689140280319284,0.7212372248821
"SPFm","TH","Sugar7d",0.87808029220685,0.616564904640869,0.657656016471912
"SPFp","TH","Sugar7d",0.0235947133267862,0.0222137762440532,0.0998313238262155
"SSp-bfd1","CTXpl","Sugar7d",0.565475028664536,0.42797759727545,0.480845418115358
"SSp-bfd2/3","CTXpl","Sugar7d",0.137446596964583,0.120150793123436,0.20609798986741
"SSp-bfd4","CTXpl","Sugar7d",0.0641162129705844,0.0583493615324994,0.143453770014385
"SSp-bfd5","CTXpl","Sugar7d",0.364277801523126,0.292610723419508,0.368901968139446
"SSp-bfd6a","CTXpl","Sugar7d",0.448247727353012,0.350892281673059,0.411168256438983
"SSp-bfd6b","CTXpl","Sugar7d",0.169691298510049,0.146216696966084,0.234683942189261
"SSp-ll1","CTXpl","Sugar7d",0.000111719295877746,0.000110987653491934,0.00385429851217444
"SSp-ll2/3","CTXpl","Sugar7d",9.4606005935805e-05,9.40274516610939e-05,0.00377823381047497
"SSp-ll4","CTXpl","Sugar7d",0.111623066152434,0.0988195764516073,0.179483684562107
"SSp-ll5","CTXpl","Sugar7d",0.246643221729344,0.206183933966157,0.299476284315864
"SSp-ll6a","CTXpl","Sugar7d",0.220250022300589,0.185941907377333,0.279644915819453
"SSp-ll6b","CTXpl","Sugar7d",0.723981304608816,0.524835514062079,0.574368853660303
"SSp-m1","CTXpl","Sugar7d",0.891566468875732,0.726976221954477,0.753549348276828
"SSp-m2/3","CTXpl","Sugar7d",0.236608645557464,0.198532448625663,0.29057239607281
"SSp-m4","CTXpl","Sugar7d",0.252355150515393,0.210522827474003,0.301197453539584
"SSp-m5","CTXpl","Sugar7d",0.534229290029359,0.407907883209854,0.463752414839775
"SSp-m6a","CTXpl","Sugar7d",0.439222723776776,0.344760501712957,0.406532577885647
"SSp-m6b","CTXpl","Sugar7d",0.285532357957418,0.235415210793261,0.323484210514481
"SSp-n1","CTXpl","Sugar7d",0.926606766521605,0.710428375139022,0.739464957229173
"SSp-n2/3","CTXpl","Sugar7d",0.155098624978508,0.134496467913779,0.221455391133895
"SSp-n4","CTXpl","Sugar7d",0.022530803092164,0.0212377100373013,0.0991614443889081
"SSp-n5","CTXpl","Sugar7d",0.570233760540136,0.431014282634992,0.48200197424219
"SSp-n6a","CTXpl","Sugar7d",0.795559560525229,0.565932216191833,0.612425231119773
"SSp-n6b","CTXpl","Sugar7d",0.887916697767535,0.616599335585032,0.657656016471912
"SSp-tr1","CTXpl","Sugar7d",0.389804118454035,0.310583257636424,0.377843326169153
"SSp-tr2/3","CTXpl","Sugar7d",0.0157487907690617,0.0149715519410533,0.0817018977354621
"SSp-tr4","CTXpl","Sugar7d",0.1041764240157,0.092586131892599,0.175959713348123
"SSp-tr5","CTXpl","Sugar7d",0.176925888120841,0.15198578774365,0.239911450074687
"SSp-tr6a","CTXpl","Sugar7d",0.0699053754196737,0.0633757394868939,0.143453770014385
"SSp-tr6b","CTXpl","Sugar7d",0.382655940824265,0.305590912498113,0.375356040431766
"SSp-ul1","CTXpl","Sugar7d",0.187946076767002,0.160714765893874,0.251610822014179
"SSp-ul2/3","CTXpl","Sugar7d",0.0256770580200972,0.0241190558920847,0.100412037813601
"SSp-ul4","CTXpl","Sugar7d",0.298743812069126,0.245190572664387,0.329798587175338
"SSp-ul5","CTXpl","Sugar7d",0.590796256324861,0.444011015873539,0.493058744371198
"SSp-ul6a","CTXpl","Sugar7d",0.571054268104975,0.431530563326778,0.48200197424219
"SSp-ul6b","CTXpl","Sugar7d",0.386009722512055,0.307955792905211,0.37584381114949
"SSs1","CTXpl","Sugar7d",0.720599985655123,0.522843464252697,0.573925871679685
"SSs2/3","CTXpl","Sugar7d",0.436885955465541,0.343161827290286,0.406532577885647
"SSs4","CTXpl","Sugar7d",0.379951645344904,0.303690014978204,0.375356040431766
"SSs5","CTXpl","Sugar7d",0.554021102059059,0.420655359273593,0.474012823724225
"SSs6a","CTXpl","Sugar7d",0.25899274076588,0.215528522532681,0.303807732868944
"SSs6b","CTXpl","Sugar7d",0.347990024928902,0.28098041514672,0.356593085003478
"STN","HY","Sugar7d",0.107958274923845,0.096644950358483,0.178015893504399
"SUB","HPF","Sugar7d",0.0100674825719387,0.0096557399052708,0.0683054193298786
"SubG","TH","Sugar7d",0.296145793046124,0.243276535569353,0.329544810593946
"SUM","HY","Sugar7d",0.00685310809667066,0.00664772978628525,0.0518251587420605
"SUT","P","Sugar7d",0.10991983579283,0.0973961302157578,0.178015893504399
"TEa1","CTXpl","Sugar7d",0.101062146143772,0.0907738713811386,0.175129388220176
"TEa2/3","CTXpl","Sugar7d",0.164413154812206,0.141989388859031,0.229897028161516
"TEa4","CTXpl","Sugar7d",0.186509546330346,0.159581569685933,0.250864854403401
"TEa5","CTXpl","Sugar7d",0.219255097794614,0.1851801235499,0.279644915819453
"TEa6a","CTXpl","Sugar7d",0.0115617487532935,0.0110607161483265,0.07412620295896
"TEa6b","CTXpl","Sugar7d",0.0245414648757209,0.023081108026862,0.100238769723269
"TMd","HY","Sugar7d",0.0371446467008158,0.0350632903552823,0.120668260501963
"TMv","HY","Sugar7d",0.0877559676868361,0.0794073511592703,0.163965449420764
"TR","OLF","Sugar7d",0.0815994910091935,0.0734469679176761,0.159194932199552
"TRN","P","Sugar7d",0.419494594114637,0.334630424757763,0.400717311151929
"TRS","PAL","Sugar7d",0.280042395832115,0.233698481173815,0.322284548044755
"TT","OLF","Sugar7d",0.270804912470212,0.226715318525703,0.316077560864302
"TU","HY","Sugar7d",0.0500836010311855,0.046407382639423,0.135325344795875
"V","P","Sugar7d",0.890654606494681,0.618058926474912,0.657656016471912
"VAL","TH","Sugar7d",0.331166778123903,0.271643997963016,0.350567591965784
"VCO","MY","Sugar7d",0.400337758917327,0.317957416389975,0.381948846103681
"VISal1","CTXpl","Sugar7d",0.1022345907167,0.0917884520842084,0.175315943480838
"VISal2/3","CTXpl","Sugar7d",0.0794583242518887,0.0722421394765963,0.158744596792949
"VISal4","CTXpl","Sugar7d",0.123727723074077,0.109900811179231,0.195265627304494
"VISal5","CTXpl","Sugar7d",0.135206779500868,0.119450117418619,0.20609798986741
"VISal6a","CTXpl","Sugar7d",0.00568855663334532,0.00553163136133528,0.0475423627393278
"VISal6b","CTXpl","Sugar7d",0.0225489717296433,0.021398651069426,0.0991614443889081
"VISam2/3","CTXpl","Sugar7d",0.118327610599219,0.104394719972575,0.187485564072237
"VISam4","CTXpl","Sugar7d",0.315570037572775,0.257537441136926,0.339065804916392
"VISam5","CTXpl","Sugar7d",0.208728142954468,0.17701035970712,0.270471829632479
"VISam6a","CTXpl","Sugar7d",0.0306548615624046,0.0286488477303644,0.108355047851477
"VISam6b","CTXpl","Sugar7d",0.00867370357036219,0.00834027917852553,0.0624703263960148
"VISC1","CTXpl","Sugar7d",0.0608939639397932,0.0555380841177631,0.143453770014385
"VISC2/3","CTXpl","Sugar7d",0.167544960442339,0.144498685059091,0.232905053555159
"VISC4","CTXpl","Sugar7d",0.154084974950684,0.133676009882322,0.221057297727477
"VISC5","CTXpl","Sugar7d",0.248645921661416,0.207703928480014,0.300255858305548
"VISC6a","CTXpl","Sugar7d",0.042409430782358,0.0392200603411641,0.126800358248918
"VISC6b","CTXpl","Sugar7d",0.257845199391741,0.21467333034946,0.303723008124051
"VISl1","CTXpl","Sugar7d",0.0637732647873567,0.058541475126839,0.143453770014385
"VISl2/3","CTXpl","Sugar7d",0.0135499307922235,0.0130000931662538,0.0761697301125125
"VISl4","CTXpl","Sugar7d",0.0261872038002539,0.0247575914325181,0.100744275402159
"VISl5","CTXpl","Sugar7d",0.04021345705646,0.0375456401847356,0.125810829390956
"VISl6a","CTXpl","Sugar7d",9.4260784147944e-05,9.38214997068254e-05,0.00377823381047497
"VISl6b","CTXpl","Sugar7d",0.00605427030903163,0.00588253558290375,0.0488506215797659
"VISp1","CTXpl","Sugar7d",0.0416821205799813,0.0385696684650503,0.126762539618978
"VISp2/3","CTXpl","Sugar7d",0.0338808711533133,0.0315674020806864,0.113761769762474
"VISp4","CTXpl","Sugar7d",0.0290413725407122,0.0271847966673491,0.105965227825789
"VISp5","CTXpl","Sugar7d",0.00407744807599415,0.00396292454083258,0.0412539909941645
"VISp6a","CTXpl","Sugar7d",0.000127308568882079,0.000126432509767294,0.00402476822759218
"VISp6b","CTXpl","Sugar7d",0.0138045472979039,0.0131602151503294,0.0761697301125125
"VISpl1","CTXpl","Sugar7d",0.0693877263198073,0.0634651495613376,0.143453770014385
"VISpl2/3","CTXpl","Sugar7d",0.00160541363352344,0.00157998963898953,0.0251481684205834
"VISpl4","CTXpl","Sugar7d",0.012160336089652,0.0116901719881657,0.0744274283246549
"VISpl5","CTXpl","Sugar7d",0.00335799080564919,0.00328457441131702,0.0392096070350969
"VISpl6a","CTXpl","Sugar7d",0.00200155653915942,0.00196669114797499,0.0288952314817863
"VISpl6b","CTXpl","Sugar7d",0.0423811974401757,0.0395006351613123,0.126800358248918
"VISpm1","CTXpl","Sugar7d",0.345493393259138,0.276733210749973,0.354738545323791
"VISpm2/3","CTXpl","Sugar7d",0.0590595952492003,0.0539325152097754,0.143453770014385
"VISpm4","CTXpl","Sugar7d",0.083390641648458,0.0749805982909524,0.159194932199552
"VISpm5","CTXpl","Sugar7d",0.0207068810448459,0.0195602206361399,0.0970390166624085
"VISpm6a","CTXpl","Sugar7d",3.31782375448573e-06,3.31244966189637e-06,0.000316338942711103
"VISpm6b","CTXpl","Sugar7d",0.00284876112083591,0.00277971998573734,0.0353951011517221
"VLPO","HY","Sugar7d",0.0902723845415068,0.0815698835133303,0.166073162614332
"VM","TH","Sugar7d",0.197994433664936,0.170311193796189,0.262334177540904
"VMH","HY","Sugar7d",0.0466529919303156,0.0433389656184484,0.13195154532948
"VPL","TH","Sugar7d",0.341509221933015,0.276339161572043,0.354738545323791
"VPM","TH","Sugar7d",0.45226014354629,0.35362328572673,0.412998195940082
"VTA","MB","Sugar7d",0.00924239821843092,0.00892607020697411,0.0655546325072097
"VTN","MB","Sugar7d",0.755946093922739,0.549970656138015,0.596843155240687
"ZI","HY","Sugar7d",0.0224970647759709,0.0212065507048906,0.0991614443889081
